Time,Temperature,Weight,Balance_Flow,Sample_Flow
9.275000,37.89995,7.634370,40.00402,59.99397
9.291668,37.93268,7.633837,39.99194,59.99778
9.308334,37.96783,7.633105,40.00582,59.98937
9.325000,38.00186,7.632722,40.00610,60.00268
9.341666,38.03428,7.632403,39.99687,60.00098
9.358334,38.06890,7.631922,39.99588,60.00309
9.375000,38.10069,7.631732,40.00570,60.00127
9.391666,38.13444,7.631418,40.00470,60.01690
9.408334,38.16670,7.630806,39.98990,59.99262
9.425000,38.20124,7.630537,40.00489,60.00640
9.441666,38.23097,7.630259,39.99626,60.00095
9.458332,38.26584,7.629830,39.99893,60.00963
9.475000,38.29768,7.629668,40.00984,59.99243
9.491668,38.33240,7.629297,40.00050,59.99520
9.508332,38.36296,7.628845,39.99122,60.00128
9.525000,38.39876,7.628413,40.00813,60.00156
9.541668,38.43051,7.627868,39.99586,59.99710
9.558334,38.46502,7.627820,40.00061,59.99908
9.575000,38.49960,7.627658,40.00105,59.99818
9.591666,38.53180,7.627182,40.00133,60.00113
9.608334,38.56519,7.626964,39.99766,60.00256
9.625000,38.59858,7.626400,39.99364,60.00245
9.641666,38.63155,7.625652,40.00801,59.99988
9.658334,38.66526,7.625525,40.00383,59.98717
9.675000,38.69812,7.625212,39.98518,59.99096
9.691666,38.73190,7.625060,40.01567,60.00709
9.708332,38.76480,7.624536,39.98838,59.99497
9.725000,38.79828,7.624081,39.99494,59.99897
9.741668,38.83282,7.623782,40.00578,60.00176
9.758332,38.86500,7.623500,40.01246,59.99449
9.775000,38.89801,7.623130,39.98857,60.00112
9.791668,38.93294,7.622763,39.99980,60.01976
9.808334,38.96662,7.622437,40.00616,60.01244
9.825000,39.00011,7.622016,39.99900,59.99882
9.841666,39.03098,7.621726,39.99855,59.98072
9.858334,39.06719,7.621351,40.01070,60.00890
9.875000,39.10030,7.620997,39.98838,59.98648
9.891666,39.13213,7.620776,40.00180,59.99653
9.908334,39.16553,7.620449,39.99578,59.99947
9.925000,39.20110,7.619910,40.00022,59.99702
9.941666,39.23344,7.619476,39.99612,60.00615
9.958332,39.26274,7.619366,40.00224,59.99746
9.975000,39.29669,7.619042,40.00922,60.01626
9.991668,39.33090,7.618814,39.98706,59.99750
10.00833,39.36680,7.618170,40.00082,60.00371
10.02500,39.39830,7.617968,40.01128,60.00894
10.04167,39.43036,7.617605,39.99554,59.97992
10.05833,39.46452,7.617218,39.99622,59.99208
10.07500,39.49708,7.616876,40.00376,59.99893
10.09167,39.53156,7.616650,39.99042,60.00961
10.10833,39.56426,7.616529,40.00578,60.00332
10.12500,39.59983,7.616100,40.00322,60.01188
10.14167,39.63006,7.615530,40.00666,59.98936
10.15833,39.66328,7.615250,39.99282,59.99334
10.17500,39.69914,7.615030,40.00159,60.00451
10.19167,39.73012,7.614738,39.98698,59.98579
10.20833,39.76425,7.614349,40.00440,60.00266
10.22500,39.79883,7.614024,40.01578,60.00809
10.24167,39.83320,7.613939,39.99170,60.01161
10.25833,39.86710,7.613796,39.99590,60.00086
10.27500,39.90160,7.613374,40.00717,60.00154
10.29167,39.93324,7.612838,40.00166,59.99968
10.30833,39.96518,7.612474,39.99069,59.98434
10.32500,39.99880,7.612292,40.00063,60.00271
10.34167,40.03088,7.611993,40.00655,59.99680
10.35833,40.06241,7.611684,39.99447,59.99022
10.37500,40.09671,7.611380,40.00552,60.00465
10.39167,40.12992,7.610864,39.99224,60.00459
10.40833,40.16296,7.610547,39.99930,59.99892
10.42500,40.19581,7.610300,40.00562,60.00312
10.44167,40.23003,7.609850,40.00900,60.01076
10.45833,40.26420,7.609710,39.98548,60.00437
10.47500,40.29685,7.609436,40.00269,59.99785
10.49167,40.33006,7.608871,40.00560,60.00099
10.50833,40.36340,7.608653,39.99825,60.00113
10.52500,40.39620,7.608241,40.00344,59.98985
10.54167,40.42822,7.607914,40.00232,60.01511
10.55834,40.46372,7.607688,39.99258,59.99789
10.57500,40.49854,7.607510,39.99246,59.99226
10.59166,40.53049,7.607222,40.00680,60.00481
10.60834,40.56528,7.606631,40.00203,59.98720
10.62500,40.59847,7.606382,40.00083,60.00915
10.64166,40.63172,7.606436,39.99445,59.99342
10.65834,40.66304,7.606015,40.00850,59.99562
10.67500,40.69853,7.605502,39.99012,59.99078
10.69166,40.73088,7.604999,39.99868,60.00120
10.70833,40.76452,7.604828,40.01370,60.01136
10.72500,40.79891,7.604706,39.98528,59.99450
10.74167,40.83252,7.604700,40.00622,60.00198
10.75833,40.86792,7.604546,40.00322,60.01296
10.77500,40.89899,7.604161,40.00296,59.99916
10.79167,40.93289,7.603466,39.99141,60.00388
10.80834,40.96674,7.603271,40.01324,60.00014
10.82500,41.00122,7.602920,39.99930,59.99931
10.84166,41.03193,7.602716,39.98922,59.99592
10.85834,41.06631,7.602493,40.00848,59.99071
10.87500,41.09750,7.602070,40.00084,59.99626
10.89166,41.12961,7.601744,39.99041,59.99317
10.90834,41.16510,7.601275,39.99845,59.99075
10.92500,41.19646,7.601359,40.00985,60.00049
10.94166,41.23019,7.601147,39.98347,60.00903
10.95833,41.26409,7.600590,40.00790,60.00559
10.97500,41.29652,7.600412,40.00191,59.99910
10.99167,41.32926,7.600051,39.99772,60.00348
11.00833,41.36390,7.599600,40.00467,59.99414
11.02500,41.39541,7.599610,39.99956,60.00709
11.04167,41.42974,7.599378,39.99182,59.98648
11.05834,41.46292,7.598956,40.00246,60.00840
11.07500,41.49563,7.598791,40.00165,60.00115
11.09166,41.52550,7.598462,39.99903,59.99974
11.10834,41.56037,7.598269,39.99990,60.00790
11.12500,41.59382,7.597871,40.00506,59.99710
11.14166,41.62616,7.597606,40.00398,59.99650
11.15834,41.66037,7.597425,39.99356,60.00700
11.17500,41.69476,7.597200,40.00297,60.00676
11.19166,41.72809,7.596963,40.00190,60.00800
11.20833,41.76060,7.596707,39.99563,59.99109
11.22500,41.79540,7.596416,39.99900,60.00918
11.24167,41.82945,7.596062,40.01004,59.99253
11.25833,41.86047,7.595574,40.00693,60.00449
11.27500,41.89380,7.595312,39.98294,59.99800
11.29167,41.92750,7.595063,40.01183,59.99780
11.30834,41.96184,7.594701,39.99630,59.99824
11.32500,41.99607,7.594449,39.99277,60.00703
11.34166,42.02724,7.593930,40.00177,59.99516
11.35834,42.06108,7.593663,40.00052,59.98814
11.37500,42.09354,7.593725,39.99662,60.00082
11.39166,42.12710,7.593271,40.00479,60.00250
11.40834,42.16153,7.593206,39.99493,59.98892
11.42500,42.19264,7.593046,39.99720,59.99951
11.44166,42.22700,7.592786,39.99750,59.99679
11.45833,42.26259,7.592712,40.00450,60.00371
11.47500,42.29403,7.592325,39.99875,59.99296
11.49167,42.32797,7.591836,40.00211,59.99640
11.50833,42.36081,7.591499,40.00076,60.01372
11.52500,42.39666,7.591195,39.99522,59.99686
11.54167,42.42980,7.591155,40.00432,59.99636
11.55834,42.46150,7.590944,40.00448,60.00730
11.57500,42.49500,7.590500,39.99904,59.99951
11.59166,42.52772,7.590350,39.99259,59.99902
11.60834,42.56353,7.590038,40.01456,59.99719
11.62500,42.59580,7.589938,39.99317,60.00852
11.64166,42.62934,7.589650,39.99693,60.00080
11.65834,42.66082,7.589181,40.00797,60.00147
11.67500,42.69435,7.588706,39.99570,60.00463
11.69166,42.72851,7.588332,40.00072,59.99545
11.70833,42.76269,7.588318,39.99286,59.99136
11.72500,42.79602,7.588303,40.00012,59.99358
11.74167,42.82870,7.588111,39.99984,60.00101
11.75833,42.86182,7.587626,40.00530,59.99975
11.77500,42.89532,7.587174,39.99094,60.00400
11.79167,42.92972,7.587206,40.00176,59.99325
11.80834,42.96176,7.587035,40.01044,60.00679
11.82500,42.99636,7.586730,39.99760,59.99734
11.84166,43.02978,7.586084,39.99275,60.00668
11.85834,43.06094,7.585908,40.00667,59.99988
11.87500,43.09326,7.585860,39.99948,60.00098
11.89166,43.12926,7.585782,39.99532,60.00093
11.90834,43.16159,7.585440,40.00129,60.00112
11.92500,43.19590,7.585316,40.00465,59.99291
11.94166,43.22631,7.585050,39.99356,60.00505
11.95833,43.26188,7.584756,39.99496,59.99574
11.97500,43.29359,7.584282,40.01328,59.99358
11.99167,43.32652,7.584062,39.99680,60.00576
12.00833,43.35935,7.583972,39.99391,59.99790
12.02500,43.39342,7.583900,40.00524,60.00246
12.04167,43.42500,7.583679,39.99710,59.99518
12.05834,43.46057,7.583155,39.99440,60.00978
12.07500,43.49224,7.582882,40.00132,59.99186
12.09166,43.52652,7.582711,39.99828,60.00020
12.10834,43.56044,7.582753,40.00447,59.99761
12.12500,43.59403,7.582406,40.00666,60.01180
12.14166,43.62738,7.582175,39.99393,59.99720
12.15834,43.65970,7.581778,39.99789,59.99272
12.17500,43.69428,7.581416,40.00584,60.00072
12.19166,43.72944,7.581692,40.00638,59.99950
12.20833,43.76259,7.581416,39.98334,59.99648
12.22500,43.79553,7.581093,40.00900,60.00970
12.24167,43.82888,7.581059,40.00403,59.99562
12.25833,43.86272,7.580686,39.99661,60.01218
12.27500,43.89551,7.580366,40.00170,60.00453
12.29167,43.92908,7.579941,40.00626,59.99802
12.30834,43.95914,7.579800,39.99246,60.00132
12.32500,43.99295,7.579754,39.99854,60.00639
12.34166,44.02848,7.579410,40.00867,59.99392
12.35834,44.06148,7.579300,39.99714,60.00331
12.37500,44.09408,7.578801,39.98810,59.99121
12.39166,44.12602,7.578634,40.00859,59.99376
12.40834,44.16084,7.578399,40.00219,59.99792
12.42500,44.19269,7.577970,39.99316,60.00360
12.44166,44.22628,7.577676,39.99980,59.98590
12.45833,44.25834,7.577710,40.00212,60.00880
12.47500,44.29187,7.577234,39.99390,59.99520
12.49167,44.32544,7.577188,40.00812,59.99901
12.50833,44.35880,7.577234,39.99823,60.00401
12.52500,44.39100,7.577274,39.99701,59.99891
12.54167,44.42460,7.577005,39.99088,59.99978
12.55834,44.45766,7.576300,40.01268,60.00774
12.57500,44.49070,7.576022,39.99359,59.98574
12.59166,44.52383,7.576074,39.99840,60.00935
12.60834,44.55813,7.575780,40.00547,59.99643
12.62500,44.59188,7.575651,40.00570,60.00060
12.64166,44.62556,7.575672,39.99476,59.99511
12.65834,44.66002,7.575418,40.00180,60.00362
12.67500,44.69146,7.575024,39.99931,60.00882
12.69166,44.72364,7.574480,39.99408,59.99102
12.70833,44.75868,7.574126,40.00929,60.00276
12.72500,44.79058,7.574043,39.99516,60.00504
12.74167,44.82324,7.574018,39.99242,59.99734
12.75833,44.85746,7.573889,40.01400,59.99658
12.77500,44.88904,7.573697,39.99938,60.00971
12.79167,44.92425,7.573489,39.99636,59.99793
12.80833,44.95945,7.572922,39.99802,60.00438
12.82500,44.99302,7.572620,40.00364,59.98762
12.84166,45.02472,7.572306,39.99649,60.00443
12.85834,45.05858,7.572272,40.00038,59.99410
12.87500,45.09002,7.572309,40.00583,60.01060
12.89166,45.12481,7.571790,39.99440,59.99443
12.90834,45.15707,7.571295,40.00184,59.99182
12.92500,45.19226,7.571400,39.99878,60.00316
12.94167,45.22542,7.571368,40.00387,60.00918
12.95833,45.25760,7.571174,39.99739,59.98408
12.97500,45.29014,7.570970,40.00000,60.01089
12.99167,45.32153,7.570504,39.99610,60.00344
13.00833,45.35667,7.570368,39.99875,60.00556
13.02500,45.39053,7.570219,40.00676,59.98774
13.04167,45.42090,7.570055,39.99600,60.01344
13.05833,45.45610,7.569835,39.99740,59.99463
13.07500,45.49012,7.569493,40.00484,59.99855
13.09166,45.52217,7.569416,40.00648,59.99285
13.10834,45.55738,7.569031,39.99263,60.00526
13.12500,45.59065,7.568849,39.99540,60.00169
13.14166,45.62040,7.568788,40.00846,60.00432
13.15834,45.65666,7.568413,40.00141,59.98672
13.17500,45.68970,7.568344,39.99066,60.00356
13.19167,45.72211,7.568372,40.00642,60.00782
13.20833,45.75719,7.568304,39.99424,59.98789
13.22500,45.79004,7.568054,39.99772,59.99831
13.24167,45.82510,7.567486,40.00760,60.01208
13.25833,45.85693,7.567201,39.99769,59.99750
13.27500,45.88732,7.567264,39.99776,60.00070
13.29167,45.92246,7.567129,40.00653,59.99949
13.30833,45.95620,7.566939,40.00478,60.01946
13.32500,45.99090,7.566558,39.98306,59.99534
13.34166,46.02234,7.566050,40.01360,59.99856
13.35834,46.05539,7.565780,40.00146,60.00755
13.37500,46.08906,7.565816,39.98997,59.99184
13.39166,46.12299,7.565730,40.00000,60.00443
13.40834,46.15446,7.565603,40.00857,59.99722
13.42500,46.18876,7.565366,39.99575,59.99541
13.44167,46.22070,7.564984,39.99421,59.99668
13.45833,46.25257,7.564894,40.00543,60.00951
13.47500,46.28633,7.564757,39.99844,59.98764
13.49167,46.32059,7.564666,40.00384,60.00403
13.50833,46.35276,7.564589,40.00756,60.00810
13.52500,46.38668,7.564307,39.99514,60.00350
13.54167,46.42216,7.563804,39.99384,59.99465
13.55833,46.45558,7.563775,40.00544,60.00313
13.57500,46.48952,7.563766,39.99863,59.99882
13.59166,46.52276,7.563524,39.99452,59.99270
13.60834,46.55248,7.563350,40.00153,59.99038
13.62500,46.58566,7.563056,40.00414,60.00096
13.64166,46.62004,7.562669,39.99146,60.00260
13.65834,46.65244,7.562607,40.00578,59.99358
13.67500,46.68660,7.562646,40.00488,59.99722
13.69167,46.71796,7.562518,39.98894,59.99897
13.70833,46.75260,7.562219,39.99614,59.99912
13.72500,46.78480,7.562045,40.01096,60.00965
13.74167,46.81900,7.561804,39.99925,59.99766
13.75833,46.85147,7.561632,39.99787,59.99721
13.77500,46.88404,7.561389,39.99265,60.00924
13.79167,46.91624,7.561371,40.00745,59.99586
13.80833,46.95060,7.560952,39.99940,59.98708
13.82500,46.98253,7.560542,40.00556,60.02154
13.84166,47.01694,7.560412,39.99281,60.00144
13.85834,47.05046,7.560253,39.99817,59.98187
13.87500,47.08197,7.560172,40.00936,60.00762
13.89166,47.11597,7.560148,40.00075,59.99700
13.90834,47.14986,7.560074,39.99306,60.00898
13.92500,47.18276,7.559714,40.00012,59.98818
13.94167,47.21688,7.559480,39.99829,60.00042
13.95833,47.25105,7.559330,40.00561,59.99831
13.97500,47.28112,7.559221,39.99864,60.01128
13.99167,47.31672,7.559118,40.00110,59.99000
14.00833,47.35122,7.558938,39.99404,60.00328
14.02500,47.38199,7.558671,39.99288,59.99526
14.04167,47.41676,7.558380,40.00400,60.00382
14.05833,47.45070,7.558100,40.00040,60.00139
14.07500,47.48416,7.558145,40.00434,59.99112
14.09166,47.51820,7.558045,40.00633,60.01524
14.10834,47.54976,7.557628,39.98725,59.99392
14.12500,47.58272,7.557406,40.00496,60.00929
14.14166,47.61622,7.557571,40.00947,60.00492
14.15834,47.64870,7.557418,39.99346,59.98837
14.17500,47.68231,7.557172,39.99920,60.01059
14.19167,47.71720,7.556926,40.00925,60.00341
14.20833,47.74970,7.556461,39.98994,59.98598
14.22500,47.78262,7.556040,40.00282,60.01695
14.24167,47.81680,7.556230,40.00110,60.00024
14.25833,47.84946,7.556032,39.99907,59.98238
14.27500,47.88342,7.555966,39.99444,59.99726
14.29167,47.91774,7.555881,40.00607,60.00650
14.30833,47.95176,7.555986,40.00118,59.98825
14.32500,47.98286,7.555632,39.99172,60.00055
14.34166,48.01685,7.555347,40.00959,60.00018
14.35834,48.04796,7.554986,39.99785,59.99903
14.37500,48.08090,7.554595,39.99187,60.00213
14.39166,48.11592,7.554679,40.00170,59.99348
14.40834,48.15016,7.554579,40.00887,60.01109
14.42500,48.18398,7.554563,39.99200,59.99887
14.44167,48.21762,7.554328,40.00271,60.00141
14.45833,48.24939,7.553879,40.00740,59.99438
14.47500,48.28453,7.553682,39.98851,60.00710
14.49167,48.31856,7.553500,40.00343,59.98865
14.50833,48.35158,7.553238,40.00291,60.00736
14.52500,48.38521,7.553250,40.00289,60.00234
14.54167,48.41865,7.553311,39.98700,60.00538
14.55833,48.45144,7.552915,40.00725,59.99106
14.57500,48.48312,7.552718,40.00615,60.00390
14.59166,48.51746,7.552551,39.98984,60.00111
14.60834,48.55079,7.552585,40.00426,59.99194
14.62500,48.58450,7.552237,39.99600,60.00666
14.64166,48.61902,7.552220,40.00728,59.99380
14.65834,48.65056,7.551996,40.00180,60.00736
14.67500,48.68150,7.551900,39.99332,59.99991
14.69167,48.71609,7.551880,39.99857,60.00281
14.70833,48.75344,7.551700,39.99958,59.99006
14.72500,48.78640,7.551453,40.01138,60.00881
14.74167,48.81926,7.551047,39.99030,60.00603
14.75833,48.85156,7.550816,40.00387,59.98669
14.77500,48.88425,7.550813,40.00417,60.00972
14.79167,48.91850,7.550845,39.99252,60.01318
14.80833,48.95069,7.550460,39.99774,59.98496
14.82500,48.98590,7.550426,40.00535,60.00735
14.84166,49.02029,7.550376,40.00616,59.99242
14.85834,49.05410,7.550357,39.99047,59.99818
14.87500,49.08722,7.550058,40.00103,59.99939
14.89166,49.11969,7.549545,40.01742,59.99644
14.90834,49.14992,7.549380,39.97539,59.99902
14.92500,49.18358,7.549286,40.00549,60.00135
14.94167,49.21681,7.549038,40.00956,60.00284
14.95833,49.24900,7.549018,40.00014,60.00496
14.97500,49.28402,7.548926,39.99244,60.00056
14.99167,49.31650,7.548515,40.00627,60.00161
15.00833,49.34846,7.548311,39.98743,60.00971
15.02500,49.38278,7.548342,40.01054,59.99602
15.04167,49.41596,7.548450,40.00516,59.99390
15.05833,49.44950,7.548298,39.99139,59.99639
15.07500,49.48444,7.547891,39.99675,59.99521
15.09166,49.51529,7.547676,40.00983,60.00234
15.10834,49.55050,7.547739,39.99824,59.99645
15.12500,49.58506,7.547589,39.99090,59.99388
15.14166,49.61747,7.547256,40.00212,60.00969
15.15834,49.65122,7.546920,40.00964,59.99800
15.17500,49.68394,7.546868,39.98604,59.99938
15.19167,49.71594,7.546626,40.00286,59.99780
15.20833,49.74971,7.546429,40.00726,60.01494
15.22500,49.78333,7.546371,40.00358,59.99142
15.24167,49.81682,7.546268,39.99126,60.00082
15.25833,49.84781,7.546400,40.00985,60.00094
15.27500,49.88106,7.546372,39.99424,59.99693
15.29167,49.91644,7.546016,39.99856,60.01360
15.30833,49.94723,7.545806,39.99557,60.00812
15.32500,49.98070,7.545475,40.00524,60.00087
15.34166,50.01422,7.545298,39.99969,60.00533
15.35834,50.04770,7.545175,40.00470,59.99652
15.37500,50.07888,7.545362,39.99469,60.00022
15.39166,50.11324,7.544856,39.99907,59.99421
15.40834,50.14720,7.544590,39.99374,60.00202
15.42500,50.18060,7.544749,39.99890,59.99451
15.44167,50.21288,7.544671,40.00450,59.99464
15.45833,50.24680,7.544384,40.00275,59.99783
15.47500,50.27900,7.544126,40.00344,59.99866
15.49167,50.31320,7.543819,40.00160,60.00792
15.50833,50.34974,7.543808,39.99028,59.99104
15.52500,50.38040,7.543881,40.01172,60.00933
15.54167,50.41142,7.543616,39.98957,60.00020
15.55833,50.44630,7.543481,40.00211,59.99980
15.57500,50.47808,7.543207,40.00738,59.99758
15.59166,50.51015,7.542870,40.00108,59.99980
15.60834,50.54336,7.542612,39.98717,60.00340
15.62500,50.57758,7.542622,40.00615,59.99590
15.64166,50.61094,7.542551,40.00565,59.99540
15.65834,50.64500,7.542386,39.99386,60.00852
15.67500,50.67594,7.542046,40.00187,60.00175
15.69167,50.70680,7.541888,40.00617,59.99549
15.70833,50.74379,7.541790,39.99230,60.00045
15.72500,50.77598,7.541530,40.00549,60.00774
15.74167,50.80724,7.541224,40.00302,59.99671
15.75833,50.84042,7.541379,39.99719,60.00498
15.77500,50.87260,7.541345,39.99443,59.99639
15.79167,50.90754,7.541049,40.00597,60.00735
15.80833,50.93879,7.541021,39.99591,59.99706
15.82500,50.97512,7.540985,40.00496,60.00305
15.84166,51.00634,7.540999,39.99602,60.00228
15.85834,51.04012,7.540938,39.99516,59.99334
15.87500,51.07390,7.540345,40.00666,60.00361
15.89166,51.10629,7.540228,40.00705,59.99961
15.90834,51.14050,7.540082,39.99180,60.00410
15.92500,51.17246,7.539856,39.99841,59.99519
15.94167,51.20810,7.539605,40.00745,59.99890
15.95833,51.23969,7.539594,39.99582,59.99844
15.97500,51.27194,7.539629,39.99814,60.00099
15.99167,51.30813,7.539468,40.00422,60.00383
16.00833,51.33976,7.539364,39.99970,59.99780
16.02500,51.37387,7.539003,39.99468,60.00261
16.04166,51.40530,7.538970,40.00137,59.99766
16.05833,51.43950,7.539047,40.00622,59.99872
16.07500,51.47242,7.539158,39.99098,59.99444
16.09167,51.50600,7.538958,40.00235,60.00962
16.10834,51.54086,7.538547,40.00018,59.99079
16.12500,51.57476,7.538342,39.99759,59.98950
16.14166,51.60812,7.538074,39.99745,60.01392
16.15833,51.64180,7.538312,40.01365,59.99458
16.17500,51.67498,7.538182,39.98524,59.99855
16.19167,51.70900,7.537811,39.99832,59.99112
16.20834,51.73978,7.537647,40.00419,60.00702
16.22500,51.77434,7.537460,40.00803,60.00379
16.24167,51.80724,7.537656,39.98840,59.98950
16.25833,51.84146,7.537599,40.01322,60.00928
16.27500,51.87511,7.537210,39.98967,59.99988
16.29166,51.90854,7.536869,40.00029,59.99683
16.30833,51.94356,7.536880,40.00760,59.99588
16.32500,51.97597,7.536795,39.99685,59.99532
16.34167,52.00981,7.536382,39.99532,59.99834
16.35834,52.04152,7.536211,40.00124,60.00262
16.37500,52.07391,7.536126,40.00015,60.00009
16.39166,52.10774,7.535781,39.99666,60.00855
16.40833,52.14112,7.535580,40.00706,60.00324
16.42500,52.17488,7.535558,40.00590,60.00709
16.44167,52.20730,7.535340,39.99122,59.99945
16.45834,52.24056,7.535250,39.99586,59.97437
16.47500,52.27504,7.535308,40.00626,60.00508
16.49167,52.30769,7.535178,39.99733,60.00063
16.50833,52.34136,7.535005,39.99797,60.01510
16.52500,52.37426,7.534728,40.01023,60.01184
16.54166,52.40762,7.534389,39.99654,59.99612
16.55833,52.44076,7.534490,39.99769,59.98762
16.57500,52.47511,7.534375,40.00598,60.00722
16.59167,52.50572,7.534188,39.98887,60.00490
16.60834,52.54058,7.534032,40.00244,60.00355
16.62500,52.57410,7.533997,39.99980,59.99568
16.64166,52.60620,7.533746,40.00625,59.99052
